requirement_id,tender_id,requirement_text,requirement_category,requirement_subcategory,metric,minimum_value,maximum_value,unit,mandatory,required_document_type,validity_required,verification_type,severity_if_failed,difficulty_level,linguistic_variant
REQ-021538,TND-000826,OEM authorization covering the offered product shall be valid on the bid date.,OEM Authorization,OEM Authorization,OEM Authorization,,,,True,OEM Authorization,True,THRESHOLD_CHECK,CRITICAL,EASY,4
REQ-021539,TND-000826,The bidder shall provide a declaration of applicable local content.,Local Content,Local Content,Local Content,,,,True,Supporting Document,False,FIELD_MATCH,MEDIUM,EASY,1
REQ-021540,TND-000826,Annual turnover shall be not less than INR 16.2 crore in the latest financial year.,Turnover,Turnover,Turnover,162500000.0,,INR,True,Financial/Turnover Document,False,FIELD_MATCH,HIGH,EASY,3
REQ-021541,TND-000826,The bidder must furnish the applicable legal eligibility declaration.,Legal eligibility,Legal eligibility,Legal eligibility,,,,True,Supporting Document,False,SEMANTIC_MATCH,HIGH,EASY,1
REQ-021542,TND-000826,The bidder shall satisfy the tender-specific eligibility condition stated for this procurement.,Tender-specific,Tender-specific,Tender-specific,1.0,,units,True,Supporting Document,False,FIELD_MATCH,HIGH,EASY,2
REQ-021543,TND-000826,"NSIC registration, where relied upon, shall be supported by evidence.",NSIC,NSIC,NSIC,,,,True,Supporting Document,True,THRESHOLD_CHECK,MEDIUM,EASY,4
REQ-021544,TND-000826,The bidder shall satisfy the tender-specific eligibility condition stated for this procurement.,Tender-specific,Tender-specific,Tender-specific,6.0,,units,True,Supporting Document,False,THRESHOLD_CHECK,LOW,EASY,2
REQ-021545,TND-000826,"NSIC registration, where relied upon, shall be supported by evidence.",NSIC,NSIC,NSIC,,,,True,Supporting Document,True,DATE_CHECK,LOW,EASY,2
REQ-021546,TND-000826,"Where applicable, the bidder shall provide valid EPFO/ESIC registration evidence.",EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,True,Supporting Document,True,SEMANTIC_MATCH,LOW,EASY,3
REQ-021547,TND-000826,A bidder claiming startup status shall submit documentary proof of such status.,Startup India,Startup India,Startup India,,,,True,Supporting Document,False,FIELD_MATCH,HIGH,EASY,1
REQ-021548,TND-000826,Technical capability relevant to the scope shall be established through supporting evidence.,Technical eligibility,Technical eligibility,Technical eligibility,,,,True,Supporting Document,False,DATE_CHECK,MEDIUM,EASY,1
REQ-021549,TND-000826,"Where MSME status is claimed, valid Udyam evidence shall be furnished.",Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,False,Udyam/MSME Certificate,True,SEMANTIC_MATCH,LOW,EASY,2
REQ-021550,TND-000826,Technical capability relevant to the scope shall be established through supporting evidence.,Technical eligibility,Technical eligibility,Technical eligibility,,,,False,Supporting Document,False,FIELD_MATCH,LOW,EASY,3
REQ-021551,TND-000826,Local-content information relevant to the procurement shall be furnished.,Local Content,Local Content,Local Content,,,,False,Supporting Document,False,FIELD_MATCH,LOW,EASY,2
REQ-021552,TND-000826,The bidder claiming MSME status must submit its Udyam certificate.,Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,False,Udyam/MSME Certificate,True,CROSS_DOCUMENT,HIGH,EASY,1
REQ-021553,TND-000826,"NSIC registration, where relied upon, shall be supported by evidence.",NSIC,NSIC,NSIC,,,,False,Supporting Document,True,THRESHOLD_CHECK,HIGH,EASY,4
REQ-021554,TND-000826,The bidder must furnish the applicable legal eligibility declaration.,Legal eligibility,Legal eligibility,Legal eligibility,,,,False,Supporting Document,False,THRESHOLD_CHECK,HIGH,EASY,3
REQ-021555,TND-000826,The bidder shall demonstrate the technical capability necessary to perform the contract.,Technical eligibility,Technical eligibility,Technical eligibility,,,,False,Supporting Document,False,SEMANTIC_MATCH,LOW,EASY,2
REQ-021556,TND-000826,"MSME classification, where applicable, shall be supported by registration evidence.",Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,False,Udyam/MSME Certificate,True,FIELD_MATCH,MEDIUM,EASY,1
REQ-021557,TND-000827,The bidder shall hold an active GST registration.,GST,GST,GST,,,,True,GST Certificate,True,THRESHOLD_CHECK,CRITICAL,EASY,1
REQ-021558,TND-000827,A valid tax identity document is required for eligibility.,PAN,PAN,PAN,,,,True,PAN Document,False,THRESHOLD_CHECK,CRITICAL,EASY,3
REQ-021559,TND-000827,The bidder shall demonstrate a minimum of 5 years of relevant experience.,Experience,Experience,Experience,5.0,,years,True,Experience Certificate,False,DATE_CHECK,CRITICAL,EASY,2
REQ-021560,TND-000827,Average annual turnover over the specified three-year period shall not be below INR 10.6 crore.,Financial,Financial,Financial,106400000.0,,INR,True,Financial/Turnover Document,False,SEMANTIC_MATCH,CRITICAL,EASY,4
REQ-021561,TND-000827,Applicable social-security registration shall be supported with documentary evidence.,EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,True,Supporting Document,True,CROSS_DOCUMENT,MEDIUM,EASY,2
REQ-021562,TND-000827,"NSIC registration, where relied upon, shall be supported by evidence.",NSIC,NSIC,NSIC,,,,True,Supporting Document,True,SEMANTIC_MATCH,LOW,EASY,3
REQ-021563,TND-000827,The supplier shall provide evidence addressing the tender-specific qualification criterion.,Tender-specific,Tender-specific,Tender-specific,5.0,,units,True,Supporting Document,False,SEMANTIC_MATCH,HIGH,EASY,3
REQ-021564,TND-000827,Local-content information relevant to the procurement shall be furnished.,Local Content,Local Content,Local Content,,,,True,Supporting Document,False,FIELD_MATCH,HIGH,EASY,2
REQ-021565,TND-000827,Technical capability relevant to the scope shall be established through supporting evidence.,Technical eligibility,Technical eligibility,Technical eligibility,,,,True,Supporting Document,False,SEMANTIC_MATCH,LOW,EASY,4
REQ-021566,TND-000827,"Where startup benefits are claimed, supporting startup-status evidence shall be furnished.",Startup India,Startup India,Startup India,,,,True,Supporting Document,False,SEMANTIC_MATCH,HIGH,EASY,2
REQ-021567,TND-000827,Annual turnover shall be not less than INR 16.5 crore in the latest financial year.,Turnover,Turnover,Turnover,164600000.0,,INR,True,Financial/Turnover Document,False,CROSS_DOCUMENT,LOW,EASY,4
REQ-021568,TND-000827,The bidder shall submit the required legal and eligibility declaration.,Legal eligibility,Legal eligibility,Legal eligibility,,,,True,Supporting Document,False,DATE_CHECK,MEDIUM,EASY,1
REQ-021569,TND-000827,Applicable social-security registration shall be supported with documentary evidence.,EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,True,Supporting Document,True,FIELD_MATCH,HIGH,EASY,2
REQ-021570,TND-000827,Applicable social-security registration shall be supported with documentary evidence.,EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,True,Supporting Document,True,CROSS_DOCUMENT,MEDIUM,EASY,3
REQ-021571,TND-000827,The bidder must furnish the applicable legal eligibility declaration.,Legal eligibility,Legal eligibility,Legal eligibility,,,,True,Supporting Document,False,CROSS_DOCUMENT,MEDIUM,EASY,2
REQ-021572,TND-000827,"MSME classification, where applicable, shall be supported by registration evidence.",Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,True,Udyam/MSME Certificate,True,SEMANTIC_MATCH,LOW,EASY,2
REQ-021573,TND-000827,Applicable social-security registration shall be supported with documentary evidence.,EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,False,Supporting Document,True,CROSS_DOCUMENT,MEDIUM,EASY,3
REQ-021574,TND-000827,"Where startup benefits are claimed, supporting startup-status evidence shall be furnished.",Startup India,Startup India,Startup India,,,,False,Supporting Document,False,CROSS_DOCUMENT,LOW,EASY,4
REQ-021575,TND-000827,The bidder shall provide a declaration of applicable local content.,Local Content,Local Content,Local Content,,,,False,Supporting Document,False,CROSS_DOCUMENT,HIGH,EASY,4
REQ-021576,TND-000827,Technical capability relevant to the scope shall be established through supporting evidence.,Technical eligibility,Technical eligibility,Technical eligibility,,,,False,Supporting Document,False,DATE_CHECK,MEDIUM,EASY,3
REQ-021577,TND-000827,The bidder claiming MSME status must submit its Udyam certificate.,Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,False,Udyam/MSME Certificate,True,THRESHOLD_CHECK,MEDIUM,EASY,3
REQ-021578,TND-000827,"Where applicable, the bidder shall provide valid EPFO/ESIC registration evidence.",EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,False,Supporting Document,True,FIELD_MATCH,MEDIUM,EASY,4
REQ-021659,TND-000831,The bidder shall hold an active GST registration.,GST,GST,GST,,,,True,GST Certificate,True,DATE_CHECK,CRITICAL,EASY,4
REQ-021660,TND-000831,The bidder must provide documentary evidence of PAN registration.,PAN,PAN,PAN,,,,True,PAN Document,False,CROSS_DOCUMENT,CRITICAL,EASY,3
REQ-021661,TND-000831,Relevant experience of 3 years or more shall be demonstrated through qualifying completion evidence.,Experience,Experience,Experience,3.0,,years,True,Experience Certificate,False,CROSS_DOCUMENT,CRITICAL,EASY,4
REQ-021662,TND-000831,Average annual turnover over the specified three-year period shall not be below INR 5.2 crore.,Financial,Financial,Financial,52300000.0,,INR,True,Financial/Turnover Document,False,FIELD_MATCH,CRITICAL,EASY,1
REQ-021663,TND-000831,"Where startup benefits are claimed, supporting startup-status evidence shall be furnished.",Startup India,Startup India,Startup India,,,,True,Supporting Document,False,SEMANTIC_MATCH,MEDIUM,EASY,2
REQ-021664,TND-000831,The bidder shall satisfy the tender-specific eligibility condition stated for this procurement.,Tender-specific,Tender-specific,Tender-specific,10.0,,units,True,Supporting Document,False,DATE_CHECK,HIGH,EASY,2
REQ-021665,TND-000831,"Where applicable, the bidder shall provide valid EPFO/ESIC registration evidence.",EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,True,Supporting Document,True,CROSS_DOCUMENT,MEDIUM,EASY,4
REQ-021666,TND-000831,"MSME classification, where applicable, shall be supported by registration evidence.",Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,True,Udyam/MSME Certificate,True,CROSS_DOCUMENT,HIGH,EASY,3
REQ-021667,TND-000831,The bidder shall submit the required legal and eligibility declaration.,Legal eligibility,Legal eligibility,Legal eligibility,,,,True,Supporting Document,False,DATE_CHECK,MEDIUM,EASY,4
REQ-021668,TND-000831,Local-content information relevant to the procurement shall be furnished.,Local Content,Local Content,Local Content,,,,True,Supporting Document,False,FIELD_MATCH,HIGH,EASY,3
REQ-021669,TND-000831,Annual turnover shall be not less than INR 15.0 crore in the latest financial year.,Turnover,Turnover,Turnover,149700000.0,,INR,True,Financial/Turnover Document,False,DATE_CHECK,MEDIUM,EASY,3
REQ-021670,TND-000831,The supplier shall provide evidence addressing the tender-specific qualification criterion.,Tender-specific,Tender-specific,Tender-specific,10.0,,units,True,Supporting Document,False,SEMANTIC_MATCH,MEDIUM,EASY,4
REQ-021671,TND-000831,Annual turnover shall be not less than INR 9.8 crore in the latest financial year.,Turnover,Turnover,Turnover,97700000.0,,INR,True,Financial/Turnover Document,False,SEMANTIC_MATCH,HIGH,EASY,4
REQ-021672,TND-000831,Technical capability relevant to the scope shall be established through supporting evidence.,Technical eligibility,Technical eligibility,Technical eligibility,,,,True,Supporting Document,False,DATE_CHECK,HIGH,EASY,1
REQ-021673,TND-000831,The bidder must furnish the applicable legal eligibility declaration.,Legal eligibility,Legal eligibility,Legal eligibility,,,,True,Supporting Document,False,DATE_CHECK,LOW,EASY,4
REQ-021674,TND-000831,"NSIC registration, where relied upon, shall be supported by evidence.",NSIC,NSIC,NSIC,,,,True,Supporting Document,True,DATE_CHECK,HIGH,EASY,4
REQ-021675,TND-000831,A bidder claiming startup status shall submit documentary proof of such status.,Startup India,Startup India,Startup India,,,,True,Supporting Document,False,SEMANTIC_MATCH,MEDIUM,EASY,4
REQ-021676,TND-000831,"Where startup benefits are claimed, supporting startup-status evidence shall be furnished.",Startup India,Startup India,Startup India,,,,True,Supporting Document,False,DATE_CHECK,LOW,EASY,3
REQ-021677,TND-000831,The bidder shall demonstrate the technical capability necessary to perform the contract.,Technical eligibility,Technical eligibility,Technical eligibility,,,,True,Supporting Document,False,CROSS_DOCUMENT,LOW,EASY,2
REQ-021678,TND-000831,The bidder shall satisfy the tender-specific eligibility condition stated for this procurement.,Tender-specific,Tender-specific,Tender-specific,8.0,,units,False,Supporting Document,False,CROSS_DOCUMENT,HIGH,EASY,4
REQ-021679,TND-000831,"MSME classification, where applicable, shall be supported by registration evidence.",Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,False,Udyam/MSME Certificate,True,SEMANTIC_MATCH,LOW,EASY,1
REQ-021680,TND-000831,Local-content information relevant to the procurement shall be furnished.,Local Content,Local Content,Local Content,,,,False,Supporting Document,False,SEMANTIC_MATCH,HIGH,EASY,1
REQ-021681,TND-000831,The bidder shall demonstrate the technical capability necessary to perform the contract.,Technical eligibility,Technical eligibility,Technical eligibility,,,,False,Supporting Document,False,THRESHOLD_CHECK,HIGH,EASY,2
REQ-021682,TND-000831,"Where startup benefits are claimed, supporting startup-status evidence shall be furnished.",Startup India,Startup India,Startup India,,,,False,Supporting Document,False,SEMANTIC_MATCH,MEDIUM,EASY,2
REQ-021683,TND-000831,"NSIC registration, where relied upon, shall be supported by evidence.",NSIC,NSIC,NSIC,,,,False,Supporting Document,True,THRESHOLD_CHECK,MEDIUM,EASY,1
REQ-021684,TND-000831,"Where applicable, the bidder shall provide valid EPFO/ESIC registration evidence.",EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,False,Supporting Document,True,SEMANTIC_MATCH,MEDIUM,EASY,4
REQ-021685,TND-000831,The bidder shall demonstrate the technical capability necessary to perform the contract.,Technical eligibility,Technical eligibility,Technical eligibility,,,,False,Supporting Document,False,DATE_CHECK,MEDIUM,EASY,3
REQ-021686,TND-000831,Annual turnover shall be not less than INR 11.5 crore in the latest financial year.,Turnover,Turnover,Turnover,115300000.0,,INR,False,Financial/Turnover Document,False,THRESHOLD_CHECK,MEDIUM,EASY,4
REQ-021687,TND-000831,Local-content information relevant to the procurement shall be furnished.,Local Content,Local Content,Local Content,,,,False,Supporting Document,False,FIELD_MATCH,HIGH,EASY,1
REQ-021688,TND-000831,A bidder claiming startup status shall submit documentary proof of such status.,Startup India,Startup India,Startup India,,,,False,Supporting Document,False,SEMANTIC_MATCH,LOW,EASY,2
REQ-021689,TND-000832,Valid GST registration is mandatory.,GST,GST,GST,,,,True,GST Certificate,True,CROSS_DOCUMENT,CRITICAL,HARD,1
REQ-021690,TND-000832,The bidder must provide documentary evidence of PAN registration.,PAN,PAN,PAN,,,,True,PAN Document,False,FIELD_MATCH,CRITICAL,HARD,1
REQ-021691,TND-000832,The supplier is required to provide evidence of at least 2 years of relevant experience.,Experience,Experience,Experience,2.0,,years,True,Experience Certificate,False,SEMANTIC_MATCH,CRITICAL,HARD,3
REQ-021692,TND-000832,Average annual turnover over the specified three-year period shall not be below INR 14.3 crore.,Financial,Financial,Financial,142800000.0,,INR,True,Financial/Turnover Document,False,THRESHOLD_CHECK,CRITICAL,HARD,2
REQ-021693,TND-000832,"Where startup benefits are claimed, supporting startup-status evidence shall be furnished.",Startup India,Startup India,Startup India,,,,True,Supporting Document,False,SEMANTIC_MATCH,MEDIUM,HARD,3
REQ-021694,TND-000832,"Where MSME status is claimed, valid Udyam evidence shall be furnished.",Udyam/MSME,Udyam/MSME,Udyam/MSME,,,,True,Udyam/MSME Certificate,True,DATE_CHECK,MEDIUM,HARD,2
REQ-021695,TND-000832,The bidder shall demonstrate latest-year turnover of at least INR 14.4 crore.,Turnover,Turnover,Turnover,144000000.0,,INR,True,Financial/Turnover Document,False,FIELD_MATCH,HIGH,HARD,4
REQ-021696,TND-000832,"NSIC registration, where relied upon, shall be supported by evidence.",NSIC,NSIC,NSIC,,,,True,Supporting Document,True,CROSS_DOCUMENT,LOW,HARD,3
REQ-021697,TND-000832,Applicable social-security registration shall be supported with documentary evidence.,EPFO/ESIC,EPFO/ESIC,EPFO/ESIC,,,,True,Supporting Document,True,FIELD_MATCH,HIGH,HARD,1
REQ-021698,TND-000832,The bidder shall provide a declaration of applicable local content.,Local Content,Local Content,Local Content,,,,True,Supporting Document,False,CROSS_DOCUMENT,MEDIUM,HARD,1
